-64.649080	0.334249	0.061910	0.586962
-64.649931	0.333801	0.057014	0.587522
-64.651250	0.333354	0.052872	0.588080
-64.652896	0.332910	0.049369	0.588636
-64.654773	0.332469	0.046405	0.589190
-64.656812	0.332029	0.043897	0.589743
-64.658963	0.331592	0.041775	0.590294
-64.661191	0.331156	0.039979	0.590843
-64.663470	0.330723	0.038459	0.591391
-64.665781	0.330292	0.037172	0.591936
-64.668108	0.329863	0.036083	0.592481
-64.670441	0.329437	0.035161	0.593023
-64.672772	0.329012	0.034379	0.593564
-64.675095	0.328589	0.033717	0.594103
-64.677403	0.328169	0.033156	0.594640
-64.679694	0.327751	0.032680	0.595176
-64.681964	0.327334	0.032276	0.595710
-64.684211	0.326920	0.031934	0.596242
-64.686433	0.326507	0.031643	0.596773
-64.688628	0.326097	0.031396	0.597302
-64.690796	0.325689	0.031185	0.597829
-64.692935	0.325283	0.031006	0.598355
-64.695045	0.324878	0.030854	0.598879
-64.697125	0.324476	0.030724	0.599402
-64.699176	0.324076	0.030612	0.599922
-64.701195	0.323677	0.030517	0.600442
-64.703185	0.323281	0.030436	0.600959
-64.705144	0.322887	0.030365	0.601475
-64.707072	0.322494	0.030305	0.601989
-64.708969	0.322104	0.030253	0.602502
-64.710836	0.321715	0.030208	0.603013
-64.712672	0.321328	0.030168	0.603522
-64.714478	0.320943	0.030134	0.604030
-64.716254	0.320561	0.030104	0.604536
-64.718000	0.320180	0.030078	0.605041
-64.719716	0.319801	0.030055	0.605544
-64.721402	0.319423	0.030034	0.606045
-64.723059	0.319048	0.030016	0.606545
-64.724686	0.318675	0.029999	0.607043
-64.726284	0.318303	0.029984	0.607540
-64.727854	0.317933	0.029971	0.608034
-64.729395	0.317565	0.029959	0.608528
-64.730908	0.317199	0.029948	0.609019
-64.732392	0.316835	0.029937	0.609510
-64.733848	0.316473	0.029928	0.609998
-64.735277	0.316112	0.029919	0.610485
-64.736679	0.315753	0.029910	0.610970
-64.738053	0.315396	0.029902	0.611454
-64.739400	0.315041	0.029895	0.611936
-64.740721	0.314688	0.029888	0.612417
-64.742015	0.314336	0.029881	0.612896
-64.743282	0.313986	0.029875	0.613374
-64.744524	0.313638	0.029869	0.613849
-64.745740	0.313292	0.029863	0.614324
-64.746930	0.312947	0.029857	0.614797
-64.748095	0.312604	0.029852	0.615268
-64.749235	0.312263	0.029847	0.615737
-64.750350	0.311924	0.029842	0.616206
-64.751440	0.311586	0.029837	0.616672
-64.752506	0.311250	0.029832	0.617137
-64.753547	0.310916	0.029827	0.617601
-64.754564	0.310583	0.029823	0.618063
-64.755558	0.310252	0.029818	0.618523
-64.756528	0.309923	0.029814	0.618982
-64.757474	0.309595	0.029810	0.619439
-64.758398	0.309269	0.029806	0.619895
-64.759298	0.308945	0.029802	0.620349
-64.760175	0.308623	0.029798	0.620802
-64.761030	0.308302	0.029794	0.621253
-64.761862	0.307982	0.029791	0.621703
-64.762673	0.307665	0.029787	0.622151
-64.763461	0.307349	0.029784	0.622598
-64.764227	0.307034	0.029780	0.623043
-64.764972	0.306721	0.029777	0.623486
-64.765695	0.306410	0.029774	0.623929
-64.766397	0.306100	0.029771	0.624369
-64.767078	0.305792	0.029768	0.624808
-64.767738	0.305486	0.029765	0.625246
-64.768377	0.305181	0.029762	0.625682
-64.768996	0.304878	0.029759	0.626117
-64.769594	0.304576	0.029757	0.626550
-64.770172	0.304275	0.029754	0.626982
-64.770731	0.303977	0.029752	0.627412
-64.771269	0.303680	0.029749	0.627841
-64.771788	0.303384	0.029747	0.628268
-64.772287	0.303090	0.029744	0.628694
-64.772767	0.302797	0.029742	0.629118
-64.773228	0.302506	0.029740	0.629541
-64.773669	0.302217	0.029738	0.629962
-64.774092	0.301929	0.029736	0.630382
-64.774497	0.301642	0.029734	0.630801
-64.774882	0.301357	0.029732	0.631218
-64.775250	0.301073	0.029731	0.631634
-64.775599	0.300791	0.029729	0.632048
-64.775930	0.300511	0.029727	0.632460
-64.776243	0.300232	0.029726	0.632872
-64.776539	0.299954	0.029724	0.633282
-64.776817	0.299677	0.029723	0.633690
-64.777078	0.299403	0.029721	0.634097
-64.777321	0.299129	0.029720	0.634503
-64.477600	0.298868	0.029803	0.634892
-64.178090	0.298629	0.030044	0.635248
-63.878787	0.298414	0.030423	0.635572
-63.579686	0.298222	0.030919	0.635862
-63.280785	0.298053	0.031519	0.636119
-62.982081	0.297908	0.032210	0.636343
-62.683571	0.297787	0.032984	0.636533
-62.385252	0.297689	0.033832	0.636690
-62.087121	0.297615	0.034748	0.636812
-61.789176	0.297565	0.035727	0.636900
-61.491413	0.297539	0.036766	0.636954
-61.193829	0.297538	0.037861	0.636973
-60.896421	0.297560	0.039010	0.636956
-60.599185	0.297607	0.040211	0.636905
-60.302118	0.297679	0.041462	0.636817
-60.005214	0.297775	0.042764	0.636694
-59.708469	0.297896	0.044114	0.636534
-59.411877	0.298042	0.045513	0.636337
-59.115434	0.298213	0.046960	0.636103
-58.819133	0.298409	0.048455	0.635831
-58.522967	0.298630	0.049999	0.635521
-58.226928	0.298877	0.051591	0.635173
-57.931009	0.299148	0.053232	0.634786
-57.635200	0.299446	0.054923	0.634359
-57.339492	0.299769	0.056664	0.633893
-57.043874	0.300118	0.058456	0.633386
-56.748334	0.300492	0.060300	0.632838
-56.452859	0.300893	0.062195	0.632249
-56.157435	0.301319	0.064144	0.631617
-55.862047	0.301772	0.066147	0.630943
-55.566679	0.302251	0.068204	0.630227
-55.271312	0.302757	0.070317	0.629466
-54.975926	0.303289	0.072486	0.628661
-54.680501	0.303847	0.074714	0.627811
-54.385012	0.304433	0.076999	0.626916
-54.089435	0.305045	0.079345	0.625975
-53.793743	0.305684	0.081751	0.624986
-53.497906	0.306350	0.084219	0.623950
-53.201893	0.307043	0.086750	0.622867
-52.905668	0.307763	0.089345	0.621734
-52.609195	0.308511	0.092006	0.620552
-52.312433	0.309286	0.094732	0.619319
-52.015340	0.310089	0.097527	0.618035
-51.717869	0.310919	0.100390	0.616700
-51.419971	0.311777	0.103323	0.615312
-51.121590	0.312663	0.106328	0.613871
-50.822671	0.313578	0.109406	0.612376
-50.523151	0.314520	0.112558	0.610826
-50.222963	0.315490	0.115785	0.609220
-49.922037	0.316489	0.119090	0.607558
-49.620297	0.317517	0.122473	0.605839
-49.317660	0.318573	0.125936	0.604061
-49.014041	0.319658	0.129481	0.602224
-48.709347	0.320773	0.133110	0.600327
-48.403476	0.321916	0.136823	0.598369
-48.096325	0.323089	0.140624	0.596350
-47.787780	0.324291	0.144513	0.594267
-47.477719	0.325523	0.148493	0.592120
-47.166016	0.326785	0.152566	0.589909
-46.852532	0.328077	0.156734	0.587632
-46.537122	0.329400	0.160999	0.585288
-46.219632	0.330753	0.165363	0.582875
-45.899896	0.332137	0.169830	0.580394
-45.577738	0.333553	0.174400	0.577842
-45.252974	0.335000	0.179078	0.575219
-44.925404	0.336479	0.183866	0.572522
-44.594818	0.337990	0.188768	0.569752
-44.260994	0.339534	0.193785	0.566906
-43.923695	0.341111	0.198921	0.563984
-43.582669	0.342722	0.204181	0.560983
-43.237650	0.344366	0.209567	0.557903
-42.888354	0.346045	0.215084	0.554741
-42.534484	0.347758	0.220735	0.551497
-42.175720	0.349508	0.226525	0.548169
-41.811728	0.351293	0.232459	0.544754
-41.442149	0.353115	0.238541	0.541252
-41.066609	0.354975	0.244776	0.537660
-40.684707	0.356873	0.251169	0.533976
-40.296021	0.358810	0.257727	0.530200
-39.900105	0.360787	0.264454	0.526328
-39.496488	0.362804	0.271358	0.522358
-39.084670	0.364864	0.278445	0.518289
-38.664125	0.366966	0.285720	0.514118
-38.234299	0.369112	0.293193	0.509843
-37.794607	0.371304	0.300869	0.505461
-37.344432	0.373542	0.308756	0.500971
-36.883128	0.375827	0.316863	0.496370
-36.410012	0.378162	0.325197	0.491656
-35.924373	0.380547	0.333767	0.486825
-35.425463	0.382985	0.342583	0.481877
-34.912500	0.385477	0.351652	0.476808
-34.384673	0.388025	0.360983	0.471617
-33.841134	0.390630	0.370586	0.466300
-33.281007	0.393296	0.380471	0.460857
-32.703389	0.396023	0.390645	0.455285
-32.107348	0.398814	0.401118	0.449583
-31.491934	0.401672	0.411898	0.443750
-30.856181	0.404600	0.422993	0.437785
-30.199113	0.407598	0.434411	0.431688
-29.519755	0.410672	0.446158	0.425458
-28.817141	0.413822	0.458240	0.419097
-28.090327	0.417052	0.470661	0.412607
-27.338405	0.420365	0.483422	0.405991
-26.560519	0.423765	0.496525	0.399250
-25.755886	0.427253	0.509968	0.392391
-24.923814	0.430833	0.523747	0.385419
-24.063730	0.434509	0.537852	0.378340
-23.175202	0.438283	0.552275	0.371163
-22.257971	0.442158	0.566999	0.363898
-21.311977	0.446137	0.582007	0.356554
-20.337392	0.450222	0.597273	0.349143
-19.334650	0.454417	0.612770	0.341678
-18.304474	0.458723	0.628464	0.334174
-17.247910	0.463143	0.644316	0.326644
-16.166344	0.467677	0.660284	0.319103
-15.061528	0.472326	0.676318	0.311568
-13.935585	0.477092	0.692366	0.304053
-12.791022	0.481973	0.708371	0.296573
-11.630719	0.486969	0.724272	0.289144
-10.457918	0.492079	0.740008	0.281779
-9.276196	0.497300	0.755515	0.274492
-8.089427	0.502630	0.770730	0.267295
-6.901739	0.508064	0.785589	0.260199
-5.717452	0.513598	0.800034	0.253213
-4.541018	0.519226	0.814009	0.246346
-3.376948	0.524944	0.827462	0.239606
-2.229744	0.530743	0.840351	0.232999
-1.103825	0.536616	0.852636	0.226528
-0.003461	0.542556	0.864288	0.220198
1.067293	0.548555	0.875285	0.214011
2.104647	0.554602	0.885613	0.207969
3.105121	0.560690	0.895267	0.202074
4.065579	0.566808	0.904248	0.196324
4.983250	0.572947	0.912564	0.190721
5.855738	0.579099	0.920232	0.185262
6.681027	0.585253	0.927270	0.179947
7.457469	0.591400	0.933706	0.174774
8.183770	0.597531	0.939566	0.169740
8.858972	0.603637	0.944882	0.164844
9.482426	0.609710	0.949688	0.160083
10.053766	0.615741	0.954017	0.155455
10.572882	0.621724	0.957903	0.150956
11.039890	0.627650	0.961381	0.146585
11.455107	0.633512	0.964484	0.142337
11.819023	0.639306	0.967243	0.138211
12.132280	0.645023	0.969689	0.134203
12.395648	0.650660	0.971850	0.130311
12.610009	0.656211	0.973754	0.126531
12.776336	0.661671	0.975424	0.122861
12.895681	0.667037	0.976883	0.119299
12.969161	0.672305	0.978152	0.115840
12.997947	0.677471	0.979250	0.112483
12.983256	0.682533	0.980193	0.109224
12.926341	0.687489	0.980995	0.106062
12.828484	0.692335	0.981671	0.102994
12.690993	0.697071	0.982232	0.100016
12.515193	0.701695	0.982689	0.097128
12.302426	0.706206	0.983049	0.094325
12.054042	0.710603	0.983322	0.091607
11.771400	0.714885	0.983513	0.088970
11.455862	0.719052	0.983629	0.086413
11.108792	0.723104	0.983674	0.083933
10.731553	0.727042	0.983652	0.081528
10.325504	0.730864	0.983566	0.079197
9.891997	0.734572	0.983420	0.076937
9.432377	0.738166	0.983214	0.074746
8.947977	0.741648	0.982950	0.072623
8.440120	0.745017	0.982629	0.070565
7.910113	0.748276	0.982251	0.068572
7.359247	0.751424	0.981817	0.066641
6.788796	0.754464	0.981327	0.064771
6.200013	0.757396	0.980778	0.062960
5.594131	0.760222	0.980171	0.061207
4.972360	0.762943	0.979503	0.059510
4.335886	0.765562	0.978774	0.057868
3.685869	0.768078	0.977981	0.056279
3.023445	0.770495	0.977123	0.054742
2.349719	0.772813	0.976196	0.053256
1.665769	0.775034	0.975197	0.051820
0.972646	0.777161	0.974125	0.050433
0.271368	0.779193	0.972976	0.049092
-0.437078	0.781134	0.971746	0.047798
-1.151733	0.782985	0.970433	0.046549
-1.871672	0.784748	0.969032	0.045345
-2.596002	0.786424	0.967540	0.044183
-3.323860	0.788015	0.965952	0.043064
-4.054417	0.789523	0.964265	0.041986
-4.786875	0.790949	0.962474	0.040949
-5.520470	0.792296	0.960575	0.039951
-6.254468	0.793564	0.958564	0.038991
-6.988167	0.794756	0.956435	0.038070
-7.720897	0.795873	0.954185	0.037186
-8.452019	0.796917	0.951808	0.036339
-9.180925	0.797889	0.949300	0.035527
-9.907037	0.798791	0.946656	0.034750
-10.629807	0.799625	0.943872	0.034008
-11.348716	0.800392	0.940942	0.033300
-12.063275	0.801094	0.937863	0.032624
-12.773022	0.801731	0.934630	0.031981
-13.775868	0.802296	0.931148	0.031373
-14.765975	0.802777	0.927319	0.030803
-15.743131	0.803178	0.923139	0.030271
-16.707149	0.803501	0.918607	0.029777
-17.657864	0.803747	0.913719	0.029319
-18.595139	0.803919	0.908471	0.028898
-19.518861	0.804020	0.902858	0.028513
-20.428941	0.804050	0.896877	0.028165
-21.325315	0.804013	0.890521	0.027852
-22.207943	0.803910	0.883789	0.027574
-23.076809	0.803743	0.876675	0.027330
-23.931918	0.803513	0.869178	0.027122
-24.773300	0.803223	0.861293	0.026947
-25.601004	0.802874	0.853021	0.026806
-26.415102	0.802468	0.844359	0.026698
-27.215681	0.802006	0.835309	0.026623
-28.002852	0.801491	0.825871	0.026581
-28.776737	0.800923	0.816049	0.026570
-29.537478	0.800305	0.805846	0.026592
-30.285230	0.799637	0.795268	0.026644
-31.020159	0.798921	0.784320	0.026728
-31.742445	0.798158	0.773011	0.026843
-32.452274	0.797350	0.761349	0.026987
-33.149843	0.796498	0.749346	0.027162
-33.835354	0.795604	0.737013	0.027367
-34.509012	0.794668	0.724364	0.027601
-35.171026	0.793691	0.711413	0.027864
-35.821607	0.792675	0.698176	0.028157
-36.460964	0.791622	0.684671	0.028478
-37.089305	0.790531	0.670916	0.028828
-37.706834	0.789405	0.656929	0.029205
-38.313751	0.788243	0.642733	0.029611
-38.910248	0.787048	0.628348	0.030045
-39.496514	0.785820	0.613797	0.030507
-40.072727	0.784559	0.599102	0.030997
-40.639059	0.783268	0.584289	0.031513
-41.195670	0.781947	0.569380	0.032058
-41.742713	0.780596	0.554402	0.032629
-42.280333	0.779217	0.539379	0.033227
-42.808662	0.777811	0.524337	0.033853
-43.327825	0.776377	0.509302	0.034505
-43.837937	0.774918	0.494298	0.035184
-44.339106	0.773434	0.479351	0.035889
-44.831430	0.771925	0.464486	0.036621
-45.315002	0.770392	0.449727	0.037379
-45.789908	0.768837	0.435099	0.038164
-46.256228	0.767260	0.420625	0.038974
-46.714037	0.765661	0.406328	0.039811
-47.163409	0.764041	0.392228	0.040673
-47.604411	0.762402	0.378346	0.041561
-48.037114	0.760743	0.364702	0.042475
-48.461583	0.759065	0.351315	0.043413
-48.877886	0.757370	0.338199	0.044377
-49.286091	0.755657	0.325372	0.045366
-49.686268	0.753927	0.312847	0.046380
-50.078490	0.752181	0.300637	0.047418
-50.462832	0.750420	0.288752	0.048481
-50.839371	0.748644	0.277202	0.049568
-51.208191	0.746854	0.265995	0.050678
-51.569375	0.745050	0.255138	0.051812
-51.923016	0.743233	0.244634	0.052970
-52.269205	0.741403	0.234488	0.054151
-52.608041	0.739562	0.224701	0.055354
-52.939626	0.737709	0.215273	0.056580
-53.264065	0.735845	0.206205	0.057829
-53.581467	0.733971	0.197493	0.059099
-53.891944	0.732087	0.189134	0.060391
-54.195612	0.730194	0.181125	0.061704
-54.492588	0.728292	0.173459	0.063038
-54.782991	0.726381	0.166130	0.064393
-55.066944	0.724463	0.159131	0.065768
-55.344570	0.722537	0.152455	0.067163
-55.615993	0.720604	0.146092	0.068578
-55.881338	0.718665	0.140034	0.070012
-56.140730	0.716720	0.134271	0.071465
-56.394295	0.714769	0.128794	0.072937
-56.642159	0.712812	0.123592	0.074427
-56.884445	0.710851	0.118654	0.075935
-57.121278	0.708885	0.113971	0.077460
-57.352781	0.706915	0.109532	0.079003
-57.579076	0.704941	0.105327	0.080562
-57.800283	0.702963	0.101344	0.082138
-58.016520	0.700983	0.097574	0.083730
-58.227904	0.698999	0.094006	0.085337
-58.434552	0.697014	0.090631	0.086960
-58.636575	0.695026	0.087439	0.088599
-58.834085	0.693036	0.084420	0.090251
-59.027191	0.691044	0.081565	0.091919
-59.215999	0.689051	0.078866	0.093600
-59.400616	0.687058	0.076313	0.095294
-59.581141	0.685063	0.073899	0.097002
-59.757677	0.683068	0.071616	0.098724
-59.930320	0.681072	0.069456	0.100457
-60.099167	0.679077	0.067412	0.102203
-60.264310	0.677082	0.065478	0.103961
-60.425841	0.675087	0.063646	0.105731
-60.583848	0.673093	0.061911	0.107512
-60.738419	0.671100	0.060266	0.109303
-60.889637	0.669108	0.058707	0.111106
-61.037585	0.667117	0.057228	0.112919
-61.182343	0.665127	0.055825	0.114742
-61.323990	0.663140	0.054492	0.116574
-61.462601	0.661154	0.053226	0.118416
-61.598251	0.659170	0.052022	0.120268
-61.731011	0.657188	0.050877	0.122128
-61.860953	0.655209	0.049786	0.123996
-61.988145	0.653232	0.048748	0.125873
-62.112653	0.651258	0.047758	0.127758
-62.234542	0.649286	0.046814	0.129651
-62.353875	0.647318	0.045913	0.131551
-62.470714	0.645353	0.045052	0.133458
-62.585119	0.643391	0.044229	0.135372
-62.697148	0.641432	0.043442	0.137293
-62.806857	0.639477	0.042689	0.139220
-62.914301	0.637525	0.041968	0.141153
-63.019535	0.635577	0.041277	0.143092
-63.122611	0.633633	0.040614	0.145037
-63.223579	0.631693	0.039979	0.146987
-63.322489	0.629757	0.039368	0.148942
-63.419389	0.627825	0.038781	0.150902
-63.514326	0.625898	0.038218	0.152867
-63.607346	0.623975	0.037675	0.154837
-63.698492	0.622056	0.037153	0.156810
-63.787809	0.620142	0.036651	0.158788
-63.875339	0.618232	0.036167	0.160769
-63.961122	0.616327	0.035700	0.162754
-64.045198	0.614427	0.035250	0.164742
-64.127606	0.612532	0.034816	0.166734
-64.208384	0.610642	0.034396	0.168729
-64.287570	0.608757	0.033991	0.170726
-64.365198	0.606877	0.033600	0.172726
-64.441304	0.605002	0.033222	0.174728
-64.515921	0.603132	0.032856	0.176733
-64.589084	0.601267	0.032502	0.178740
-64.660824	0.599408	0.032159	0.180748
-64.731172	0.597554	0.031828	0.182758
-64.800160	0.595706	0.031506	0.184770
-64.867818	0.593863	0.031195	0.186783
-64.934173	0.592026	0.030893	0.188798
-64.999256	0.590195	0.030601	0.190813
-65.063093	0.588369	0.030317	0.192829
-65.125711	0.586548	0.030041	0.194846
-65.187137	0.584734	0.029774	0.196864
-65.247396	0.582925	0.029515	0.198882
-65.306514	0.581122	0.029263	0.200900
-65.364514	0.579325	0.029018	0.202918
-65.421420	0.577534	0.028780	0.204937
-65.477256	0.575749	0.028549	0.206955
-65.532044	0.573970	0.028324	0.208973
-65.585806	0.572196	0.028106	0.210990
-65.638563	0.570429	0.027893	0.213007
-65.690337	0.568668	0.027686	0.215024
-65.741148	0.566913	0.027485	0.217039
-65.791015	0.565164	0.027289	0.219054
-65.839959	0.563421	0.027098	0.221068
-65.887997	0.561685	0.026913	0.223080
-65.935150	0.559954	0.026732	0.225091
-65.981434	0.558230	0.026555	0.227101
-66.026868	0.556512	0.026384	0.229110
-66.071468	0.554800	0.026216	0.231117
-66.115252	0.553094	0.026053	0.233122
-66.158235	0.551395	0.025894	0.235125
-66.200435	0.549702	0.025739	0.237127
-66.241866	0.548015	0.025588	0.239127
-66.282543	0.546335	0.025441	0.241124
-66.322483	0.544660	0.025297	0.243120
-66.361698	0.542993	0.025156	0.245113
-66.400204	0.541331	0.025019	0.247104
-66.438015	0.539676	0.024886	0.249092
-66.475143	0.538027	0.024755	0.251078
-66.511603	0.536385	0.024628	0.253061
-66.547406	0.534749	0.024503	0.255042
-66.582567	0.533119	0.024382	0.257020
-66.617096	0.531496	0.024263	0.258995
-66.651007	0.529879	0.024147	0.260967
-66.684311	0.528269	0.024034	0.262936
-66.717020	0.526665	0.023923	0.264902
-66.749144	0.525067	0.023815	0.266865
-66.780696	0.523476	0.023709	0.268825
-66.811685	0.521891	0.023606	0.270782
-66.842122	0.520313	0.023505	0.272735
-66.872018	0.518741	0.023406	0.274685
-66.901383	0.517175	0.023310	0.276631
-66.930227	0.515616	0.023215	0.278574
-66.958558	0.514063	0.023123	0.280514
-66.986388	0.512516	0.023033	0.282450
-67.013724	0.510976	0.022944	0.284382
-67.040576	0.509442	0.022858	0.286310
-67.066953	0.507915	0.022773	0.288235
-67.092864	0.506394	0.022691	0.290156
-67.118316	0.504880	0.022610	0.292073
-67.143319	0.503371	0.022531	0.293986
-67.167879	0.501870	0.022453	0.295895
-67.192006	0.500374	0.022377	0.297800
-67.215707	0.498885	0.022303	0.299701
-67.238990	0.497402	0.022230	0.301598
-67.261862	0.495925	0.022159	0.303491
